自助序号,异常类型,路线,真阳性,假阳性,假阴性,真阴性,灵敏度,特异度,精确率,F1分数,马修斯相关系数,平衡准确率,准确率,ROC曲线下面积,PR曲线下面积,实际异常比例,预测异常比例,布里尔分数,对数损失,校准截距,校准斜率,校准实际异常比例,校准平均预测概率
4,T18,对应染色体三标准差Z值规则,0.0,6.721428571428572,11.166666666666668,129.11190476190478,0.0,0.9505170902716916,0.0,,-0.06276155909873127,0.4752585451358458,0.8783122772918691,0.6232257904168903,0.10936786112444037,0.07596371882086167,0.045724003887269195,,,,,,
4,T18,L1正则多因素逻辑回归,4.0,5.25,7.166666666666667,130.58333333333334,0.3582089552238806,0.9613496932515337,0.43243243243243246,0.39183673469387753,0.34865737887788417,0.6597793242377071,0.9155328798185942,0.8169839496644735,0.4596980508491308,0.07596371882086167,0.06292517006802721,0.0567311440673353,0.2167003572533967,-0.617003806544596,0.6698608266530216,0.07596371882086167,0.07852173158047003
4,T21,对应染色体三标准差Z值规则,0.0,0.0,3.0,144.0,0.0,1.0,,,,0.5,0.9795918367346939,0.6093253968253971,0.029896242718924444,0.02040816326530612,0.0,,,,,,
4,T21,L1正则多因素逻辑回归,0.0,0.0,3.0,144.0,0.0,1.0,,,,0.5,0.9795918367346939,0.30333673206937084,0.017357710064501177,0.02040816326530612,0.0,0.02053618447629786,0.11402207662395626,-8.172500723901942,-1.0119835701950461,0.02040816326530612,0.021757737383074394
5,T13,对应染色体三标准差Z值规则,0.2,3.388095238095238,5.133333333333333,138.2785714285714,0.037500000000000006,0.9760840336134453,0.055739880557398806,0.04483586869495596,0.01646028559585387,0.5067920168067227,0.9420310981535471,0.37198566176470604,0.03248779414960315,0.036281179138321996,0.02440881114350502,,,,,,
5,T13,L1正则多因素逻辑回归,1.8333333333333333,2.5,3.5,139.16666666666666,0.34375,0.9823529411764705,0.4230769230769231,0.3793103448275862,0.36050858517074996,0.6630514705882353,0.9591836734693877,0.7269549894957983,0.5118939921050504,0.036281179138321996,0.029478458049886618,0.026165968333275176,0.12750921967226744,-0.22212541852476994,0.9340930328463734,0.036281179138321996,0.03802457203306332
5,T18,对应染色体三标准差Z值规则,0.0,6.5214285714285705,10.333333333333332,130.14523809523808,0.0,0.9522822299651568,0.0,,-0.0592454835472211,0.4761411149825784,0.8853417557499189,0.656871754523997,0.10923137113279699,0.07029478458049886,0.04436345966958212,,,,,,
5,T18,L1正则多因素逻辑回归,3.45,3.833333333333333,6.883333333333334,132.83333333333334,0.3338709677419355,0.9719512195121951,0.4736842105263158,0.39167455061494794,0.3602726627975379,0.6529110936270652,0.9270975056689342,0.848525851410588,0.5122469441190116,0.07029478458049886,0.04954648526077098,0.04790847925568245,0.18463194548848152,-0.35642165800734865,0.7793875257467238,0.07029478458049886,0.06829199070834488
5,T21,对应染色体三标准差Z值规则,0.0,0.0,4.25,142.75,0.0,1.0,,,,0.5,0.9710884353741497,0.36914352430989916,0.026247311549439503,0.02891156462585034,0.0,,,,,,
5,T21,L1正则多因素逻辑回归,1.8333333333333333,1.0,2.4166666666666665,141.75,0.4313725490196078,0.9929947460595446,0.6470588235294118,0.5176470588235293,0.517181719783166,0.7121836475395762,0.9767573696145125,0.5841345061083394,0.4507486845601937,0.02891156462585034,0.01927437641723356,0.019822315769606035,0.10589736039111759,0.3807307474127111,1.1301069209861612,0.02891156462585034,0.029326511808930287
6,T13,对应染色体三标准差Z值规则,0.4,4.171428571428572,6.533333333333333,135.89523809523808,0.057692307692307696,0.9702182634119807,0.0875,0.06953642384105961,0.03408651737674091,0.5139552855521442,0.9271784904437965,0.5449891785788383,0.07380855443870117,0.047165532879818596,0.031098153547133137,,,,,,
6,T13,L1正则多因素逻辑回归,0.5,3.45,6.433333333333334,136.61666666666667,0.07211538461538461,0.9753688719657306,0.12658227848101264,0.09188361408882081,0.06225089516430581,0.5237421282905577,0.9327664399092971,0.6763481936911258,0.21997380601483038,0.047165532879818596,0.02687074829931973,0.04174800282478041,0.18617671122198753,-1.01320312174534,0.5363260096241345,0.047165532879818596,0.03535655897741011
6,T18,对应染色体三标准差Z值规则,0.0,8.530952380952382,11.749999999999998,126.71904761904761,0.0,0.9369245664994278,0.0,,-0.07315983253891432,0.4684622832497139,0.8620343375445416,0.5373005031730007,0.08635774955234715,0.07993197278911565,0.05803368966634273,,,,,,
6,T18,L1正则多因素逻辑回归,4.1,3.833333333333333,7.65,131.41666666666666,0.3489361702127659,0.9716574245224892,0.5168067226890757,0.4165961049957663,0.38477162516966673,0.6602967973676275,0.9218820861678003,0.8658115326727434,0.5621074636627623,0.07993197278911565,0.05396825396825397,0.05071754225282419,0.1905440900026196,-0.2209890435666263,0.8347045781782851,0.07993197278911565,0.07701838759623132
6,T21,对应染色体三标准差Z值规则,0.0,0.0,3.1666666666666665,143.83333333333331,0.0,1.0,,,,0.5,0.9784580498866213,0.5262394108097589,0.024811345733437462,0.021541950113378682,0.0,,,,,,
6,T21,L1正则多因素逻辑回归,0.25,0.5,2.9166666666666665,143.33333333333331,0.07894736842105264,0.996523754345307,0.3333333333333333,0.12765957446808512,0.1537918034736191,0.5377355613831798,0.9767573696145125,0.49111393779930707,0.11081109826193167,0.021541950113378682,0.00510204081632653,0.020279309044843586,0.10737186106612838,-2.8331348535882017,0.249220862989712,0.021541950113378682,0.02324132486009144
7,T13,对应染色体三标准差Z值规则,0.2,1.8166666666666667,5.8,139.18333333333334,0.03333333333333333,0.9871158392434989,0.09917355371900827,0.0498960498960499,0.034784424416571015,0.5102245862884162,0.9481859410430838,0.5678349093774626,0.11285394552579106,0.04081632653061224,0.013718820861678005,,,,,,
7,T13,L1正则多因素逻辑回归,1.25,4.2,4.75,136.8,0.20833333333333334,0.9702127659574469,0.2293577981651376,0.2183406113537118,0.18697449120758394,0.5892730496453901,0.9391156462585035,0.5743873128447597,0.2100488265581842,0.04081632653061224,0.03707482993197279,0.03752638148122419,0.18034540317781483,-1.7405738532237458,0.37478019260122153,0.04081632653061224,0.038604827782759796
7,T18,对应染色体三标准差Z值规则,0.0,3.05,12.7,131.25,0.0,0.97728965003723,0.0,,-0.04476184089520602,0.488644825018615,0.8928571428571429,0.6082209753564873,0.12175177991347327,0.08639455782312924,0.02074829931972789,,,,,,
7,T18,L1正则多因素逻辑回归,6.95,2.25,5.750000000000001,132.05,0.5472440944881889,0.9832464631422189,0.7554347826086957,0.6347031963470319,0.6153171254701121,0.7652452788152039,0.9455782312925171,0.9238460791805344,0.783051043094864,0.08639455782312924,0.06258503401360543,0.03632300399363674,0.14258613735100473,0.3495201843741975,1.129896200057578,0.08639455782312924,0.08080328632385525
7,T21,对应染色体三标准差Z值规则,0.0,0.0,3.6666666666666665,143.33333333333331,0.0,1.0,,,,0.5,0.9750566893424036,0.5745216701902749,0.032584848339122084,0.02494331065759637,0.0,,,,,,
7,T21,L1正则多因素逻辑回归,0.0,0.0,3.6666666666666665,143.33333333333331,0.0,1.0,,,,0.5,0.9750566893424036,0.4473916490486257,0.03074519847222203,0.02494331065759637,0.0,0.024761473884690865,0.1283012950341656,-5.22485681627973,-0.37785108055755373,0.02494331065759637,0.02241796918485353
8,T13,对应染色体三标准差Z值规则,0.2,3.7547619047619047,7.316666666666667,135.72857142857143,0.026607538802660754,0.9730809279142414,0.050571944611679714,0.034869240348692404,-0.00042411280291099326,0.4998442333584511,0.9246841593780368,0.4825500674029945,0.061989293608183615,0.051133786848072564,0.02690314220926466,,,,,,
8,T13,L1正则多因素逻辑回归,0.9166666666666666,2.5,6.6,136.98333333333332,0.12195121951219512,0.9820767116740351,0.2682926829268293,0.16768292682926828,0.1520794191648394,0.5520139655931151,0.938095238095238,0.5690300187355231,0.2718022517469442,0.051133786848072564,0.023242630385487528,0.04429974171735065,0.21313017869417636,-1.513902946539693,0.373183608030585,0.051133786848072564,0.036130977411550726
8,T18,对应染色体三标准差Z值规则,0.0,5.321428571428572,10.95,130.72857142857143,0.0,0.960886228802436,0.0,,-0.054981909734724686,0.480443114401218,0.889310009718173,0.5589859866792702,0.08366100834536255,0.07448979591836734,0.03620019436345967,,,,,,
8,T18,L1正则多因素逻辑回归,2.9,3.25,8.05,132.79999999999998,0.2648401826484018,0.9761117236310181,0.47154471544715443,0.3391812865497076,0.3159880913403631,0.6204759531397099,0.9231292517006804,0.825151337966429,0.45989184084872275,0.07448979591836734,0.04183673469387755,0.0537781658933362,0.20703110027781738,-0.4022110108439108,0.7197544851915324,0.07448979591836734,0.0687300756881057
8,T21,对应染色体三标准差Z值规则,0.0,0.0,4.833333333333333,142.16666666666666,0.0,1.0,,,,0.5,0.9671201814058956,0.4517995021916273,0.03204222932264885,0.032879818594104306,0.0,,,,,,
8,T21,L1正则多因素逻辑回归,0.9166666666666666,0.5,3.9166666666666665,141.66666666666666,0.1896551724137931,0.9964830011723329,0.6470588235294118,0.29333333333333333,0.33975671211227493,0.593069086793063,0.9699546485260769,0.5481592062786227,0.23371955460617855,0.032879818594104306,0.00963718820861678,0.027874510265937125,0.1386420748845344,-0.6440315134630519,0.7464757069703566,0.032879818594104306,0.02726129536616702
9,T13,对应染色体三标准差Z值规则,0.2,4.688095238095237,5.8166666666666655,136.2952380952381,0.033240997229916906,0.9667471670072451,0.040915733073550904,0.036681222707423584,-1.3078955364631205e-05,0.499994082118581,0.9285390346614836,0.4805931460578823,0.05560932081962363,0.0409297052154195,0.03325234855847101,,,,,,
9,T13,L1正则多因素逻辑回归,1.8333333333333333,3.2,4.183333333333334,137.78333333333333,0.3047091412742382,0.977302281593569,0.36423841059602646,0.3318250377073906,0.3072610595658424,0.6410057114339036,0.9497732426303855,0.680381540083495,0.32106434746900686,0.0409297052154195,0.03424036281179138,0.03437950535228632,0.15936421440375256,-1.0784681671483343,0.5994144882740515,0.0409297052154195,0.04374140999840451
9,T18,对应染色体三标准差Z值规则,0.0,6.047619047619047,12.05,128.90238095238095,0.0,0.9551862241747385,0.0,,-0.061896071275856904,0.47759311208736926,0.8768869452542922,0.5341527368004058,0.08755093550776796,0.08197278911564625,0.04114026563006155,,,,,,
9,T18,L1正则多因素逻辑回归,4.9,3.4166666666666665,7.1499999999999995,131.53333333333336,0.4066390041493776,0.9746819809806102,0.5891783567134269,0.4811783960720131,0.452776513331008,0.690660492564994,0.9281179138321995,0.8696170765079029,0.5980874170481657,0.08197278911564625,0.05657596371882086,0.04995912281852808,0.18849661819368585,-0.3132569120408106,0.8102805561029394,0.08197278911564625,0.0817875797066077
9,T21,对应染色体三标准差Z值规则,0.0,0.0,4.083333333333333,142.91666666666666,0.0,1.0,,,,0.5,0.9722222222222222,0.5261587717136,0.03464503559871968,0.027777777777777776,0.0,,,,,,
9,T21,L1正则多因素逻辑回归,0.8333333333333333,1.0,3.2499999999999996,141.91666666666666,0.20408163265306123,0.993002915451895,0.45454545454545453,0.2816901408450704,0.2918416434867331,0.5985422740524782,0.9710884353741497,0.5221472912363613,0.23288095301741954,0.027777777777777776,0.012471655328798185,0.02359530129881315,0.122027377001222,-0.8771455368405587,0.7218144722576896,0.027777777777777776,0.02626722921904423
10,T13,对应染色体三标准差Z值规则,0.6,2.3714285714285714,6.366666666666666,137.66190476190474,0.0861244019138756,0.9830652565715646,0.2019230769230769,0.12074748442740778,0.10446298753374217,0.5345948292427201,0.9405571752510528,0.5283058032434746,0.10134303613249412,0.04739229024943311,0.020213799805636538,,,,,,
10,T13,L1正则多因素逻辑回归,0.75,2.95,6.216666666666667,137.08333333333331,0.10765550239234449,0.9789335872411331,0.2027027027027027,0.140625,0.11745390098246146,0.5432945448167388,0.9376417233560091,0.6185065545211625,0.2012951899320978,0.04739229024943311,0.025170068027210887,0.04301828005681918,0.1974468226511928,-1.4740868370598152,0.4151948065328787,0.04739229024943311,0.041252136592233535
10,T18,对应染色体三标准差Z值规则,0.0,4.538095238095239,12.116666666666665,130.3452380952381,0.0,0.9663554041411448,0.0,,-0.05349335844534691,0.4831777020705724,0.8867022999676062,0.5534192959294654,0.09867090652307764,0.08242630385487529,0.030871396177518627,,,,,,
10,T18,L1正则多因素逻辑回归,4.95,3.9166666666666665,7.166666666666667,130.96666666666667,0.40852819807427787,0.9709625602372421,0.5582706766917294,0.47180301826846704,0.43837168256488007,0.68974537915576,0.9246031746031745,0.8927475466536259,0.6244312553467695,0.08242630385487529,0.06031746031746032,0.0484810420003279,0.17750802221329665,-0.2056690867395201,0.9286611482212825,0.08242630385487529,0.08727136891866284
10,T21,对应染色体三标准差Z值规则,0.0,0.0,4.833333333333333,142.16666666666669,0.0,1.0,,,,0.5,0.9671201814058956,0.5680158120571264,0.04498525881909344,0.032879818594104306,0.0,,,,,,
10,T21,L1正则多因素逻辑回归,0.0,0.0,4.833333333333333,142.16666666666669,0.0,1.0,,,,0.5,0.9671201814058956,0.47637344868011455,0.039746241188886464,0.032879818594104306,0.0,0.03224175399671252,0.15756787673734998,-4.359010946268195,-0.2463554334603939,0.032879818594104306,0.024536548463568206
11,T13,对应染色体三标准差Z值规则,0.0,2.776190476190476,5.533333333333333,138.6904761904762,0.0,0.9803756563888516,0.0,,-0.02743926695971507,0.4901878281944258,0.9434726271460966,0.47972443834852013,0.05003775739371595,0.03764172335600907,0.018885649497894393,,,,,,
11,T13,L1正则多因素逻辑回归,0.25,2.7,5.283333333333333,138.76666666666665,0.045180722891566265,0.980914231856739,0.0847457627118644,0.058939096267190565,0.03541680543955923,0.5130474773741526,0.9456916099773242,0.6158516184030589,0.14903566505181348,0.03764172335600907,0.020068027210884354,0.03504535524126512,0.16562040129220787,-1.6762996086457178,0.4087200887280585,0.03764172335600907,0.03535182038041469
11,T18,对应染色体三标准差Z值规则,0.0,6.535714285714286,8.583333333333332,131.88095238095238,0.0,0.9527823170207277,0.0,,-0.053715221111624564,0.47639115851036384,0.8971493359248461,0.5152840489842998,0.06033303787398023,0.05839002267573695,0.04446064139941691,,,,,,
11,T18,L1正则多因素逻辑回归,3.15,5.25,5.433333333333334,133.16666666666666,0.3669902912621359,0.9620710415412402,0.375,0.3709519136408243,0.332412829270568,0.6645306664016881,0.9273242630385488,0.8232901156581476,0.5229483057647186,0.05839002267573695,0.05714285714285715,0.04053812184169001,0.16696853977773632,-0.6145824566961838,0.7730139023367809,0.05839002267573695,0.06841778884193948
11,T21,对应染色体三标准差Z值规则,0.0,0.0,5.25,141.75,0.0,1.0,,,,0.5,0.9642857142857143,0.6235346865900322,0.056515920417609264,0.03571428571428571,0.0,,,,,,
11,T21,L1正则多因素逻辑回归,0.0,0.0,5.25,141.75,0.0,1.0,,,,0.5,0.9642857142857143,0.44916657890538786,0.03757036468593433,0.03571428571428571,0.0,0.035094598594475925,0.17137331156198235,-4.702996865141015,-0.3490053927580637,0.03571428571428571,0.023709741079936807
12,T13,对应染色体三标准差Z值规则,0.0,2.5000000000000004,4.766666666666667,139.73333333333332,0.0,0.9824232481837356,0.0,,-0.024079240149247273,0.4912116240918678,0.9505668934240362,0.3269860363837398,0.023908623787920885,0.032426303854875285,0.017006802721088437,,,,,,
12,T13,L1正则多因素逻辑回归,1.1666666666666665,2.5,3.6,139.73333333333335,0.24475524475524474,0.9824232481837356,0.3181818181818182,0.2766798418972332,0.2580274937052745,0.6135892464694902,0.958503401360544,0.712304217928779,0.19115033163155304,0.032426303854875285,0.02494331065759637,0.02946667508160233,0.1330382620166023,-1.1461857840050547,0.6325892938925389,0.032426303854875285,0.03755893593040613
12,T18,对应染色体三标准差Z值规则,0.0,3.9499999999999997,8.6,134.45,0.0,0.9714595375722545,0.0,,-0.041422451422505065,0.4857297687861272,0.914625850340136,0.5794877814869582,0.07673973127976928,0.058503401360544216,0.02687074829931973,,,,,,
12,T18,L1正则多因素逻辑回归,3.2,3.6666666666666665,5.3999999999999995,134.73333333333335,0.372093023255814,0.9735067437379576,0.46601941747572817,0.4137931034482759,0.3843678040490348,0.6727998834968858,0.9383219954648526,0.8847211953518248,0.5012319013466732,0.058503401360544216,0.046712018140589576,0.04119471248667853,0.1520667797837509,-0.3938531004408682,0.8726019929609805,0.058503401360544216,0.06573066289610091
12,T21,对应染色体三标准差Z值规则,0.0,0.0,4.583333333333333,142.41666666666669,0.0,1.0,,,,0.5,0.9688208616780045,0.42826320548965385,0.03182926163468842,0.031179138321995464,0.0,,,,,,
12,T21,L1正则多因素逻辑回归,0.9166666666666666,0.5,3.6666666666666665,141.91666666666666,0.2,0.9964891749561147,0.6470588235294118,0.3055555555555555,0.3495586810530215,0.5982445874780573,0.9716553287981858,0.6258418000957497,0.24906833364578215,0.031179138321995464,0.00963718820861678,0.026034504879104532,0.12487551003176639,0.26876889095473,1.0337443073641805,0.031179138321995464,0.0270451722519089
13,T13,对应染色体三标准差Z值规则,0.0,2.938095238095238,4.916666666666666,139.14523809523808,0.0,0.979321323837453,0.0,,-0.026565755574555264,0.4896606619187265,0.9465662455458373,0.42973337214999335,0.029644986074063833,0.03344671201814058,0.01998704243602203,,,,,,
13,T13,L1正则多因素逻辑回归,0.5,4.4,4.416666666666666,137.68333333333334,0.1016949152542373,0.9690322580645161,0.1020408163265306,0.10186757215619693,0.07084320061353673,0.5353635866593767,0.9400226757369615,0.6243548032066351,0.16539248323155506,0.03344671201814058,0.03333333333333333,0.031197505087829005,0.14908044662038586,-1.7551313492405072,0.44464734918252385,0.03344671201814058,0.0396642122876735
13,T18,对应染色体三标准差Z值规则,0.0,5.504761904761905,12.850000000000001,128.64523809523808,0.0,0.9589656212839218,0.0,,-0.06104563039138386,0.4794828106419609,0.8751376741172658,0.6475983342070581,0.12285475920909006,0.08741496598639456,0.03744735989633949,,,,,,
13,T18,L1正则多因素逻辑回归,5.0,4.5,7.8500000000000005,129.64999999999998,0.3891050583657587,0.966455460305628,0.5263157894736842,0.44742729306487694,0.4084578825808346,0.6777802593356934,0.9159863945578232,0.876353430292267,0.5349624834699677,0.08741496598639456,0.06462585034013606,0.05710513160789219,0.2055410872187168,-0.19217796108222288,0.8079551858600968,0.08741496598639456,0.08137090131637774
13,T21,对应染色体三标准差Z值规则,0.0,0.0,3.2499999999999996,143.75,0.0,1.0,,,,0.5,0.9778911564625851,0.5419720762329456,0.02855384722672829,0.022108843537414966,0.0,,,,,,
13,T21,L1正则多因素逻辑回归,0.25,0.5,2.9999999999999996,143.25,0.07692307692307693,0.9965217391304347,0.3333333333333333,0.125,0.1515752124256066,0.5367224080267559,0.9761904761904762,0.5528986568986569,0.11017885446332384,0.022108843537414966,0.00510204081632653,0.02070350368008428,0.10734752761714493,-2.1980485231277087,0.4173223127123847,0.022108843537414966,0.02484645552943578
14,T13,对应染色体三标准差Z值规则,0.0,2.988095238095238,8.85,135.16190476190476,0.0,0.9783706461230891,0.0,,-0.03645811505370289,0.48918532306154455,0.9194687398769031,0.5483243494616543,0.13273249256633737,0.06020408163265306,0.020327178490443798,,,,,,
14,T13,L1正则多因素逻辑回归,1.4166666666666665,4.95,7.433333333333334,133.2,0.16007532956685497,0.964169381107492,0.22251308900523556,0.18619934282584882,0.14518601913656223,0.5621223553371735,0.9157596371882085,0.585559080685356,0.2592259680831749,0.06020408163265306,0.04331065759637188,0.05126830374043742,0.23885627873193305,-1.2394861826866157,0.41361389790476233,0.06020408163265306,0.042863485055454474
14,T18,对应染色体三标准差Z值规则,0.0,6.2214285714285715,14.816666666666666,125.96190476190476,0.0,0.952933335735,0.0,,-0.07038233782552768,0.4764666678675,0.8568837058632977,0.6005784302269781,0.13301641955262122,0.1007936507936508,0.042322643343051504,,,,,,
14,T18,L1正则多因素逻辑回归,8.2,3.6666666666666665,6.616666666666667,128.51666666666665,0.5534308211473565,0.9722607489597781,0.6910112359550562,0.6146158650843222,0.5809637052465576,0.7628457850535673,0.9300453514739228,0.9140766233948588,0.7574768278749497,0.1007936507936508,0.08072562358276644,0.045309820400609775,0.17379232792337002,0.12071042853333878,0.9664577629212664,0.1007936507936508,0.09294909245450897
14,T21,对应染色体三标准差Z值规则,0.0,0.0,4.083333333333333,142.91666666666669,0.0,1.0,,,,0.5,0.9722222222222222,0.39315387296109605,0.024133603643369216,0.027777777777777776,0.0,,,,,,
14,T21,L1正则多因素逻辑回归,1.1666666666666665,1.0,2.9166666666666665,141.91666666666669,0.2857142857142857,0.993002915451895,0.5384615384615384,0.3733333333333333,0.3800863861299917,0.6393586005830904,0.9733560090702946,0.5745493799352309,0.31592314375478653,0.027777777777777776,0.014739229024943309,0.021951480565500725,0.11392824650976827,-0.21088126359019566,0.9319557918343572,0.027777777777777776,0.027593494757508257
15,T13,对应染色体三标准差Z值规则,0.4,3.142857142857143,5.3999999999999995,138.05714285714285,0.06896551724137931,0.9777418049372724,0.11290322580645162,0.0856269113149847,0.059289584288104775,0.5233536610893258,0.9418853255587949,0.4958666120871844,0.07091457917694068,0.03945578231292516,0.024101068999028183,,,,,,
15,T13,L1正则多因素逻辑回归,0.5833333333333333,4.65,5.216666666666667,136.55,0.10057471264367815,0.9670679886685553,0.11146496815286623,0.10574018126888217,0.07106831606392269,0.5338213506561167,0.9328798185941044,0.5934009801048483,0.09627864032474326,0.03945578231292516,0.035600907029478455,0.03889733098445145,0.17797961207848978,-1.9311533950184363,0.32493146578398185,0.03945578231292516,0.0350499450367515
15,T18,对应染色体三标准差Z值规则,0.0,5.619047619047619,11.616666666666665,129.7642857142857,0.0,0.9584952779585304,0.0,,-0.05839747471325547,0.4792476389792652,0.8827502429543245,0.635303786572895,0.1064560198993969,0.07902494331065758,0.038224813735017814,,,,,,
15,T18,L1正则多因素逻辑回归,5.0,3.4166666666666665,6.616666666666667,131.96666666666667,0.430416068866571,0.9747630185891912,0.5940594059405941,0.49916805324459235,0.4704839600093943,0.7025895437278811,0.9317460317460318,0.9056099375160807,0.6574109129926051,0.07902494331065758,0.0572562358276644,0.043164525923167586,0.16046869856539275,0.19006133804594552,1.0475624127515801,0.07902494331065758,0.07404743550414448
15,T21,对应染色体三标准差Z值规则,0.0,0.0,1.9166666666666665,145.08333333333331,0.0,1.0,,,,0.5,0.9869614512471656,0.4539748341960962,0.014124247004652347,0.013038548752834465,0.0,,,,,,
15,T21,L1正则多因素逻辑回归,0.3333333333333333,0.0,1.5833333333333333,145.08333333333331,0.17391304347826086,1.0,1.0,0.29629629629629634,0.4147717120568007,0.5869565217391304,0.9892290249433108,0.6587454201019616,0.19895288876122966,0.013038548752834465,0.0022675736961451248,0.01151754271796747,0.06635471374185743,-0.16473297581953295,1.1487773498935052,0.013038548752834465,0.024414462743946083
16,T13,对应染色体三标准差Z值规则,0.0,3.2214285714285715,8.7,135.07857142857142,0.0,0.9767069517611817,0.0,,-0.03754271765348395,0.48835347588059086,0.9189018464528668,0.41602599730025536,0.05923364826146735,0.05918367346938775,0.021914480077745383,,,,,,
16,T13,L1正则多因素逻辑回归,2.4166666666666665,5.1,6.283333333333333,133.2,0.2777777777777778,0.9631236442516269,0.3215077605321508,0.29804727646454265,0.258069259406906,0.6204507110147024,0.9225623582766439,0.7284776120702519,0.3402115410607083,0.05918367346938775,0.051133786848072564,0.04753005480098584,0.20107514998137066,-0.44918493209414934,0.6937817535748999,0.05918367346938775,0.04555693047066692
16,T18,对应染色体三标准差Z值规则,0.0,8.621428571428572,15.783333333333335,122.5952380952381,0.0,0.9342962385004809,0.0,,-0.0865685333227555,0.46714811925024047,0.833981211532232,0.5525653704384939,0.12123118770072702,0.10736961451247165,0.058649173955296396,,,,,,
16,T18,L1正则多因素逻辑回归,6.15,5.416666666666666,9.633333333333333,125.8,0.3896515311510032,0.9587196748380541,0.531700288184438,0.4497257769652651,0.4005615168372369,0.6741856029945287,0.8976190476190475,0.8296983507433027,0.5789492242464692,0.10736961451247165,0.07868480725623582,0.06665754122230981,0.25724491707703023,-0.2503437256321344,0.7003025949678386,0.10736961451247165,0.09253965745916543
16,T21,对应染色体三标准差Z值规则,0.0,0.0,6.416666666666667,140.58333333333331,0.0,1.0,,,,0.5,0.9563492063492064,0.5450120038315482,0.06211011584946147,0.04365079365079365,0.0,,,,,,
16,T21,L1正则多因素逻辑回归,1.1666666666666665,1.0,5.25,139.58333333333331,0.18181818181818182,0.992886781268524,0.5384615384615384,0.2718446601941748,0.2962078655106434,0.587352481543353,0.9574829931972789,0.5868181103340726,0.2323934737427596,0.04365079365079365,0.014739229024943309,0.037000723813634326,0.17173855220913672,-0.07839433397673301,0.8229457106554043,0.04365079365079365,0.02752612944742456
17,T13,对应染色体三标准差Z值规则,0.4,2.4,4.666666666666667,139.53333333333333,0.07894736842105263,0.9830906528886801,0.14285714285714288,0.1016949152542373,0.08279415147105158,0.5310190106548663,0.9519274376417234,0.3596219551638607,0.04174368590895343,0.034467120181405894,0.019047619047619046,,,,,,
17,T13,L1正则多因素逻辑回归,1.1666666666666665,2.9,3.8999999999999995,139.03333333333333,0.23026315789473684,0.9795678722404885,0.28688524590163933,0.2554744525547445,0.23339257286106208,0.6049155150676127,0.9537414965986394,0.6471282384860695,0.20721092729002788,0.034467120181405894,0.02766439909297052,0.030851879127852616,0.14727801242020022,-1.452059159981317,0.5225609822780226,0.034467120181405894,0.038986577573889555
17,T18,对应染色体三标准差Z值规则,0.0,4.8,12.316666666666666,129.88333333333333,0.0,0.9643608464298972,0.0,,-0.055559776022852655,0.4821804232149486,0.8835600907029478,0.5552194606961307,0.09089538930442057,0.08378684807256236,0.03265306122448979,,,,,,
17,T18,L1正则多因素逻辑回归,2.95,4.416666666666666,9.366666666666665,130.26666666666665,0.23951285520974291,0.9672070288330653,0.4004524886877828,0.2997459779847587,0.26251596033358005,0.6033599420214041,0.9062358276643991,0.8024876340851317,0.4239967201518168,0.08378684807256236,0.05011337868480726,0.06326231661601092,0.2418695217919022,-0.39298982268600874,0.6601003926998416,0.08378684807256236,0.06911112202239386
17,T21,对应染色体三标准差Z值规则,0.0,0.0,3.75,143.25,0.0,1.0,,,,0.5,0.9744897959183674,0.5137103828668693,0.03198916614659229,0.025510204081632654,0.0,,,,,,
17,T21,L1正则多因素逻辑回归,0.9166666666666666,0.5,2.8333333333333335,142.75,0.24444444444444444,0.9965095986038395,0.6470588235294118,0.3548387096774193,0.3888727397967892,0.620477021524142,0.9773242630385487,0.5391885894038306,0.26804819650704403,0.025510204081632654,0.00963718820861678,0.020920001012385173,0.10978644596698722,-0.4461677300485791,0.872743178583071,0.025510204081632654,0.02607418510998528
18,T13,对应染色体三标准差Z值规则,0.2,3.2999999999999994,3.033333333333333,140.46666666666667,0.061855670103092786,0.9770461395780199,0.057142857142857155,0.05940594059405941,0.037425203767251815,0.5194509048405563,0.9569160997732425,0.30656916713874693,0.021503304088128915,0.02199546485260771,0.023809523809523808,,,,,,
18,T13,L1正则多因素逻辑回归,0.5,3.4,2.7333333333333334,140.36666666666667,0.15463917525773196,0.9763505680500811,0.12820512820512822,0.14018691588785048,0.11954722849680403,0.5654948716539066,0.9582766439909297,0.5966910156539449,0.11555688806233733,0.02199546485260771,0.026530612244897958,0.022667068682037078,0.11496998463443883,-2.441937001755296,0.3371560275422139,0.02199546485260771,0.03243317143780132
18,T18,对应染色体三标准差Z值规则,0.0,4.133333333333333,6.066666666666667,136.8,0.0,0.9706717123935668,0.0,,-0.035290106086277154,0.4853358561967834,0.9306122448979592,0.5299595449489016,0.04701063129791756,0.04126984126984127,0.02811791383219955,,,,,,
18,T18,L1正则多因素逻辑回归,1.75,2.666666666666667,4.316666666666667,138.26666666666665,0.28846153846153844,0.9810785241248818,0.3962264150943396,0.33386327503974556,0.314067906722861,0.6347700312932101,0.9524943310657595,0.7982101271481593,0.38423026448086245,0.04126984126984127,0.0300453514739229,0.03369432203331419,0.1421687177545041,-1.0134113272818353,0.7059440045608596,0.04126984126984127,0.05673879836577417
