概率阈值,真阳性,假阳性,假阴性,真阴性,灵敏度,特异度,精确率,F1分数,马修斯相关系数,平衡准确率,准确率,阳性判定比例,马修斯相关系数最大参考点标志
0.2831531046973865,5.933333333333334,7.066666666666666,10.933333333333332,123.06666666666666,0.35177865612648224,0.9456967213114754,0.45641025641025645,0.3973214285714286,0.3339149449432627,0.6487376887189789,0.8775510204081632,0.08843537414965986,0
0.2795222284401453,6.183333333333334,7.066666666666666,10.683333333333334,123.06666666666666,0.366600790513834,0.9456967213114754,0.4666666666666667,0.41062534587714444,0.34755424538276586,0.6561487559126546,0.8792517006802721,0.09013605442176871,0
0.27837108104230046,6.183333333333334,7.316666666666666,10.683333333333334,122.81666666666666,0.366600790513834,0.9437756147540984,0.4580246913580247,0.407244785949506,0.3425232767028328,0.6551882026339662,0.8775510204081632,0.09183673469387756,0
0.27308646628940686,6.433333333333334,7.316666666666666,10.433333333333334,122.81666666666666,0.3814229249011858,0.9437756147540984,0.4678787878787879,0.4202504082743604,0.3559365092799461,0.6625992698276422,0.8792517006802721,0.0935374149659864,0
0.26796857026629906,6.433333333333334,7.566666666666666,10.433333333333334,122.56666666666666,0.3814229249011858,0.9418545081967213,0.45952380952380956,0.41684665226781864,0.3509897702260713,0.6616387165489536,0.8775510204081632,0.09523809523809523,0
0.26627275937701606,6.433333333333334,7.816666666666666,10.433333333333334,122.31666666666665,0.3814229249011858,0.9399334016393441,0.45146198830409356,0.41349758971612216,0.34615536370925576,0.660678163270265,0.8758503401360545,0.09693877551020408,0
0.2617457743607675,6.433333333333334,8.15,10.433333333333334,121.98333333333333,0.3814229249011858,0.9373719262295083,0.4411428571428571,0.4091149973502915,0.3398759854203687,0.659397425565347,0.8735827664399093,0.0992063492063492,0
0.2616601051121427,6.633333333333333,8.15,10.233333333333334,121.98333333333333,0.39328063241106714,0.9373719262295083,0.44870349492671924,0.41916798314902576,0.35038984359548714,0.6653262793202877,0.8749433106575965,0.10056689342403628,0
0.2559967011799919,6.633333333333333,8.349999999999998,10.233333333333334,121.78333333333332,0.39328063241106714,0.9358350409836065,0.442714126807564,0.41653584510727365,0.34668804916169427,0.6645578366973368,0.8735827664399094,0.10192743764172335,0
0.2526879665817928,6.633333333333333,8.6,10.233333333333334,121.53333333333332,0.39328063241106714,0.9339139344262294,0.43544857768052514,0.41329179646936653,0.34214857785186586,0.6635972834186483,0.8718820861678004,0.1036281179138322,0
0.2518715821691742,6.633333333333333,8.766666666666666,10.233333333333334,121.36666666666667,0.39328063241106714,0.9326331967213116,0.43073593073593075,0.4111570247933884,0.33917465500237526,0.6629569145661893,0.8707482993197279,0.10476190476190475,0
0.24962762731271415,6.883333333333333,8.766666666666666,9.983333333333333,121.36666666666667,0.40810276679841895,0.9326331967213116,0.4398296059637913,0.42337262942080983,0.35209079652824254,0.6703679817598653,0.8724489795918368,0.1064625850340136,0
0.2489618530992138,6.883333333333333,8.933333333333332,9.983333333333333,121.19999999999999,0.40810276679841895,0.9313524590163934,0.4351949420442571,0.42121366649668535,0.34913597034491994,0.6697276129074061,0.871315192743764,0.10759637188208616,0
0.24864747972909004,6.883333333333333,9.183333333333332,9.983333333333333,120.94999999999999,0.40810276679841895,0.9294313524590163,0.4284232365145229,0.4180161943319839,0.3447772360752918,0.6687670596287176,0.8696145124716552,0.10929705215419501,0
0.2478717180980407,6.883333333333333,9.383333333333331,9.983333333333333,120.75,0.40810276679841895,0.9278944672131149,0.42315573770491804,0.4154929577464789,0.3413517702668559,0.6679986170057669,0.8682539682539682,0.11065759637188208,0
0.24731795025016565,7.133333333333333,9.383333333333331,9.733333333333333,120.75,0.4229249011857707,0.9278944672131149,0.4318869828456105,0.42735896155766345,0.3540411535732158,0.6754096841994428,0.8699546485260771,0.11235827664399092,0
0.24695238285534923,7.383333333333333,9.383333333333331,9.483333333333333,120.75,0.4377470355731225,0.9278944672131149,0.4403578528827038,0.4390485629335976,0.36658943958668727,0.6828207513931187,0.8716553287981859,0.11405895691609977,0
0.2461680076903038,7.383333333333333,9.633333333333331,9.483333333333333,120.5,0.4377470355731225,0.9259733606557378,0.4338883447600392,0.4358091490408264,0.36232264900749256,0.6818601981144301,0.8699546485260771,0.11575963718820861,0
0.24362562441429775,7.383333333333333,9.833333333333332,9.483333333333333,120.30000000000001,0.4377470355731225,0.924436475409836,0.4288480154888674,0.43325183374083126,0.35896622253509514,0.6810917554914793,0.86859410430839,0.11712018140589568,0
0.23844368411033484,7.633333333333333,9.833333333333332,9.233333333333333,120.30000000000001,0.45256916996047425,0.924436475409836,0.4370229007633588,0.4446601941747573,0.3713308013145974,0.6885028226851551,0.8702947845804989,0.11882086167800453,0
0.23808011569759735,7.633333333333333,10.333333333333332,9.233333333333333,119.80000000000001,0.45256916996047425,0.9205942622950819,0.424860853432282,0.4382775119617225,0.36309751245005467,0.6865817161277781,0.8668934240362812,0.1222222222222222,0
0.2379514316076622,7.633333333333333,10.476190476190474,9.233333333333333,119.65714285714287,0.45256916996047425,0.9194964871194379,0.421509334735735,0.43648740639891087,0.3607983674560317,0.6860328285399561,0.8659216067379333,0.12319403952057012,0
0.23549427407294718,7.633333333333333,10.809523809523808,9.233333333333333,119.32380952380953,0.45256916996047425,0.916935011709602,0.41389104053705134,0.43236682400539433,0.35552165489060833,0.6847520908350382,0.8636540330417881,0.12546161321671526,0
0.23220467366650827,7.633333333333333,10.976190476190476,9.233333333333333,119.15714285714284,0.45256916996047425,0.9156542740046838,0.4101842374616172,0.4303355704697986,0.35292815748701944,0.684111721982579,0.8625202461937155,0.1265954000647878,0
0.23131767286197735,7.633333333333333,11.226190476190474,9.233333333333333,118.90714285714287,0.45256916996047425,0.9137331674473068,0.4047468753945209,0.42732422525824726,0.34909213949069773,0.6831511687038905,0.8608195659216068,0.12829608033689666,0
0.23114356006762216,7.633333333333333,11.476190476190474,9.233333333333333,118.65714285714287,0.45256916996047425,0.9118120608899297,0.39945178170944434,0.42435473196558565,0.3453193160013499,0.682190615425202,0.8591188856494979,0.1299967606090055,0
0.22881475587937486,7.633333333333333,11.64285714285714,9.233333333333333,118.49047619047619,0.45256916996047425,0.9105313231850117,0.3959980237154151,0.4223978919631094,0.34283820348487787,0.681550246572743,0.8579850988014253,0.13113054745707806,0
0.2267902896821096,7.883333333333333,11.64285714285714,8.983333333333333,118.49047619047619,0.46739130434782605,0.9105313231850117,0.40373125228630663,0.4332351979064442,0.3548890180798386,0.6889613137664189,0.859685779073534,0.1328312277291869,0
0.22506210283853048,8.133333333333333,11.64285714285714,8.733333333333333,118.49047619047619,0.4822134387351778,0.9105313231850117,0.41126896219600295,0.44392462638076674,0.36682911129601214,0.6963723809600948,0.861386459345643,0.13453190800129575,0
0.22502037483577222,8.133333333333333,11.892857142857142,8.733333333333333,118.24047619047619,0.4822134387351778,0.9086102166276346,0.40613482344548807,0.4409164246531139,0.3631060661620632,0.6954118276814062,0.859685779073534,0.1362325882734046,0
0.22313570103990826,8.133333333333333,12.14285714285714,8.733333333333333,117.99047619047619,0.4822134387351778,0.9066891100702577,0.4011272898074214,0.43794871794871804,0.3594408283556394,0.6944512744027177,0.8579850988014253,0.13793326854551344,0
0.22274281980548713,8.383333333333333,12.14285714285714,8.483333333333334,117.99047619047619,0.4970355731225296,0.9066891100702577,0.4084212968333141,0.44839223177332066,0.37122715170312215,0.7018623415963936,0.859685779073534,0.13963394881762228,0
0.22199439550164954,8.583333333333332,12.14285714285714,8.283333333333333,117.99047619047619,0.508893280632411,0.9066891100702577,0.4141298104537622,0.4566470327443156,0.3805832420322248,0.7077911953513343,0.8610463232912212,0.14099449303530934,0
0.21992326059013817,8.583333333333332,12.34285714285714,8.283333333333333,117.7904761904762,0.508893280632411,0.9051522248243561,0.41017180566617367,0.4542304542304542,0.37765866869066916,0.7070227527283836,0.8596857790735342,0.14235503725299645,0
0.21920357290397016,8.833333333333332,12.34285714285714,8.033333333333335,117.7904761904762,0.5237154150197627,0.9051522248243561,0.41713514729030815,0.4643885342345725,0.38924841575617636,0.7144338199220595,0.8613864593456431,0.1440557175251053,0
0.213422035489519,8.833333333333332,12.676190476190476,8.033333333333335,117.45714285714286,0.5237154150197627,0.90259074941452,0.41067079920301086,0.46035488273979397,0.3844233325533151,0.7131530822171414,0.8591188856494979,0.14632329122125037,0
0.2111926579461817,8.833333333333332,12.926190476190476,8.033333333333335,117.20714285714286,0.5237154150197627,0.9006696428571429,0.4059525112156691,0.4573753313197312,0.38086577135286365,0.7121925289384528,0.857418205377389,0.14802397149335922,0
0.21036939671782617,8.833333333333332,13.176190476190476,8.033333333333335,116.95714285714286,0.5237154150197627,0.8987485362997658,0.40134141064474255,0.45443410093091613,0.3773590590873451,0.7112319756597643,0.8557175251052802,0.14972465176546806,0
0.20935764201764737,8.833333333333332,13.376190476190475,8.033333333333335,116.75714285714285,0.5237154150197627,0.8972116510538641,0.3977272727272727,0.45210821350231534,0.3745893415839116,0.7104635330368134,0.854356980887593,0.15108519598315517,0
0.2089842973517531,8.833333333333332,13.626190476190473,8.033333333333335,116.50714285714287,0.5237154150197627,0.8952905444964873,0.39330011661189446,0.44923412241932553,0.3711706053326133,0.7095029797581249,0.8526563006154844,0.152785876255264,0
0.2071520192189541,9.033333333333331,13.626190476190473,7.833333333333334,116.50714285714287,0.5355731225296442,0.8952905444964873,0.398655038352422,0.4570808987410397,0.3802919469996206,0.7154318335130657,0.8540168448331714,0.15414642047295107,0
0.20711755863939432,9.033333333333331,13.876190476190477,7.833333333333334,116.25714285714285,0.5355731225296442,0.8933694379391101,0.39430471835377257,0.4542080689572608,0.37690403893731067,0.7144712802343771,0.8523161645610625,0.15584710074505992,0
0.20700726250290005,9.283333333333333,13.876190476190477,7.583333333333334,116.25714285714285,0.550395256916996,0.8933694379391101,0.40084301429012026,0.463862946880019,0.3882089434959585,0.721882347428053,0.8540168448331713,0.15754778101716876,0
0.2012988822094195,9.283333333333333,14.126190476190475,7.583333333333334,116.00714285714287,0.550395256916996,0.891448331381733,0.39656224572823434,0.4609836840860723,0.38484750283820096,0.7209217941493644,0.8523161645610626,0.1592484612892776,0
0.19751045769432327,9.283333333333333,14.326190476190474,7.583333333333334,115.80714285714285,0.550395256916996,0.8899114461358314,0.3932029043969343,0.4587058823529412,0.38219039750352735,0.7201533515264137,0.8509556203433754,0.16060900550696466,0
0.19078267098347534,9.450000000000001,14.326190476190474,7.416666666666667,115.80714285714285,0.5602766798418973,0.8899114461358314,0.3974564390146205,0.4650263620386644,0.38965880382164636,0.7250940629888644,0.852089407191448,0.16174279235503725,0
0.189901164679067,9.7,14.326190476190474,7.166666666666667,115.80714285714285,0.5750988142292489,0.8899114461358314,0.40372609255772474,0.4744104803493449,0.4007953483540832,0.7325051301825402,0.8537900874635568,0.1634434726271461,0
0.18670921173348123,9.7,14.576190476190474,7.166666666666667,115.55714285714285,0.5750988142292489,0.8879903395784543,0.3995684582189094,0.47152777777777777,0.3974832529398349,0.7315445769038516,0.852089407191448,0.16514415289925494,0
0.18522947616881938,9.7,14.776190476190473,7.166666666666667,115.35714285714286,0.5750988142292489,0.8864534543325527,0.39630350194552527,0.4692467173462335,0.3948640905438996,0.7307761342809008,0.8507288629737609,0.166504697116942,0
0.18091938633653545,9.7,15.026190476190473,7.166666666666667,115.10714285714286,0.5750988142292489,0.8845323477751758,0.3922965816080886,0.4664262407693628,0.3916273794896791,0.7298155810022123,0.8490281827016521,0.16820537738905084,0
0.17786690661374913,9.899999999999999,15.026190476190473,6.966666666666668,115.10714285714286,0.5869565217391304,0.8845323477751758,0.39717260483331746,0.47376516834729104,0.40044340855154587,0.7357444347571531,0.8503887269193392,0.16956592160673795,0
0.17745513786071002,9.899999999999999,15.19285714285714,6.966666666666668,114.9404761904762,0.5869565217391304,0.8832516100702575,0.394534585824082,0.47188333427906715,0.3982991781672303,0.7351040659046939,0.8492549400712668,0.1706997084548105,0
0.1768293869380968,9.899999999999999,15.44285714285714,6.966666666666668,114.6904761904762,0.5869565217391304,0.8813305035128806,0.3906426155580609,0.4690884476534296,0.3951158385663504,0.7341435126260054,0.8475542597991579,0.17240038872691932,0
0.17679416771595616,9.899999999999999,15.585714285714285,6.966666666666668,114.54761904761905,0.5869565217391304,0.8802327283372366,0.38845291479820626,0.467506183944232,0.3933142443559984,0.7335946250381835,0.8465824425008098,0.17337220602526723,0
0.1733635730431589,9.899999999999999,15.835714285714284,6.966666666666668,114.29761904761905,0.5869565217391304,0.8783116217798596,0.3846794338051624,0.46476275638517855,0.3901913669224825,0.732634071759495,0.8448817622287009,0.17507288629737608,0
0.17210469851023139,9.899999999999999,16.085714285714285,6.966666666666668,114.04761904761905,0.5869565217391304,0.8763905152224825,0.3809785596481583,0.4620513390376708,0.38710577283994835,0.7316735184808064,0.8431810819565921,0.17677356656948492,0
0.16998987761085163,9.899999999999999,16.335714285714285,6.966666666666668,113.79761904761905,0.5869565217391304,0.8744694086651055,0.3773482167165804,0.45937137491023583,0.38405657092021567,0.7307129652021179,0.8414804016844832,0.17847424684159377,0
0.16877041567359602,9.899999999999999,16.585714285714285,6.966666666666668,113.54761904761905,0.5869565217391304,0.8725483021077284,0.37378640776699024,0.4567223198594024,0.3810428990463163,0.7297524119234293,0.8397797214123744,0.18017492711370262,0
0.16677589315870922,9.899999999999999,16.835714285714282,6.966666666666668,113.29761904761907,0.5869565217391304,0.8706271955503513,0.37029121025915046,0.45410364222137284,0.3780639229525071,0.7287918586447408,0.8380790411402658,0.18187560738581146,0
0.16599694351031444,9.899999999999999,17.335714285714282,6.966666666666668,112.79761904761907,0.5869565217391304,0.8667849824355972,0.3634933123524784,0.4489553528046213,0.372206853409031,0.7268707520873638,0.8346776805960481,0.18527696793002915,0
0.16536799963397858,10.899999999999999,17.335714285714282,5.966666666666667,112.79761904761907,0.6462450592885375,0.8667849824355972,0.38603592208449283,0.483344771155572,0.41505856987888146,0.7565150208620673,0.8414804016844835,0.1920796890184645,0
0.16513597197584046,10.899999999999999,17.535714285714285,5.966666666666667,112.59761904761906,0.6462450592885375,0.8652480971896955,0.38332077367495604,0.48121091081095285,0.41270499010908146,0.7557465782391165,0.8401198574667963,0.1934402332361516,0
0.16509335920193874,11.1,17.535714285714285,5.766666666666667,112.59761904761906,0.658102766798419,0.8652480971896955,0.38762783736592665,0.4878865574799854,0.42115067642619675,0.7616754319940573,0.8414804016844833,0.19480077745383867,0
0.16303958506015795,11.1,17.735714285714284,5.766666666666667,112.39761904761906,0.658102766798419,0.8637112119437939,0.3849393113698291,0.4857514977858817,0.4188091326360663,0.7609069893711065,0.8401198574667963,0.19616132167152575,0
0.16229468553849713,11.1,17.935714285714287,5.766666666666667,112.19761904761906,0.658102766798419,0.8621743266978922,0.38228782287822877,0.4836350433113751,0.416487609144764,0.7601385467481556,0.8387593132491092,0.19752186588921283,0
0.16187098377875356,11.1,18.185714285714287,5.766666666666667,111.94761904761904,0.658102766798419,0.8602532201405152,0.37902439024390244,0.48101527032604213,0.41361333376104836,0.7591779934694671,0.8370586329770002,0.19922254616132168,0
0.1597055525705082,11.35,18.185714285714287,5.516666666666667,111.94761904761904,0.6729249011857708,0.8602532201405152,0.38428053204353085,0.4891990353532763,0.42408661753531546,0.7665890606631429,0.8387593132491091,0.20092322643343052,1
0.15860881489470877,11.35,18.435714285714283,5.516666666666667,111.69761904761904,0.6729249011857708,0.8583321135831382,0.38105515587529976,0.4865775237317546,0.4212300090760571,0.7656285073844544,0.8370586329770002,0.20262390670553937,0
0.15591916869050573,11.35,18.635714285714286,5.516666666666667,111.49761904761904,0.6729249011857708,0.8567952283372365,0.37851357789423534,0.48450045736355324,0.41896596340555115,0.7648600647615036,0.8356980887593132,0.20398445092322645,0
0.15537126122414943,11.35,18.885714285714286,5.516666666666667,111.24761904761904,0.6729249011857708,0.8548741217798594,0.3753838884951571,0.4819289288783299,0.4161619408471723,0.7638995114828151,0.8339974084872043,0.2056851311953353,0
0.15518696178221517,11.35,19.135714285714286,5.516666666666667,110.99761904761905,0.6729249011857708,0.8529530152224826,0.37230552952202434,0.47938455349959774,0.413386286710724,0.7629389582041266,0.8322967282150956,0.20738581146744414,0
0.15497834327357127,11.35,19.635714285714283,5.516666666666667,110.49761904761905,0.6729249011857708,0.8491108021077284,0.3662978331028124,0.4743755597571898,0.4079177687463305,0.7610178516467496,0.8288953676708779,0.21078717201166183,0
0.15200439909392346,11.35,19.885714285714286,5.516666666666667,110.24761904761905,0.6729249011857708,0.8471896955503514,0.36336611022181564,0.47191011235955055,0.4052237873895229,0.7600572983680611,0.827194687398769,0.21248785228377065,0
0.1514321204782496,11.35,20.135714285714286,5.516666666666667,109.99761904761905,0.6729249011857708,0.8452685889929743,0.36048094373865697,0.4694701595430372,0.4025559382567491,0.7590967450893725,0.8254940071266602,0.2141885325558795,0
0.15129785489815062,11.35,20.385714285714286,5.516666666666667,109.74761904761905,0.6729249011857708,0.8433474824355973,0.35764123340085524,0.4670553078920296,0.3999137000111145,0.758136191810684,0.8237933268545513,0.21588921282798834,0
0.15114788065769982,11.35,20.635714285714286,5.516666666666667,109.49761904761905,0.6729249011857708,0.8414263758782202,0.3548459133541759,0.4646651720440588,0.39729656534485935,0.7571756385319954,0.8220926465824425,0.2175898931000972,0
0.1492173782028605,11.35,20.885714285714286,5.516666666666667,109.24761904761905,0.6729249011857708,0.8395052693208432,0.35209395080877465,0.4622993744847985,0.3947040404906562,0.7562150852533069,0.8203919663103336,0.21929057337220603,0
0.14910583665283214,11.6,20.885714285714286,5.266666666666667,109.24761904761905,0.6877470355731224,0.8395052693208432,0.357080035180299,0.47008876881512923,0.4049965752379716,0.7636261524469828,0.8220926465824425,0.22099125364431488,0
0.1483214436969655,11.6,21.135714285714286,5.266666666666667,108.99761904761905,0.6877470355731224,0.8375841627634661,0.3543530438577351,0.46771948351173614,0.4024166452813724,0.7626655991682942,0.8203919663103336,0.22269193391642372,0
0.14698715301900395,11.6,21.302380952380954,5.266666666666667,108.8309523809524,0.6877470355731224,0.836303425058548,0.35255807221940805,0.4661531837535282,0.400709889694193,0.7620252303158352,0.8192581794622612,0.22382572076449628,0
0.14640943348711613,11.6,21.469047619047622,5.266666666666667,108.66428571428573,0.6877470355731224,0.8350226873536299,0.3507811937504499,0.4645973394364181,0.399013534628099,0.7613848614633763,0.8181243926141886,0.22495950761256886,0
0.143765131450927,11.6,21.719047619047615,5.266666666666667,108.41428571428571,0.6877470355731224,0.833101580796253,0.34814920680291556,0.4622829490463991,0.39648821375890564,0.7604243081846878,0.8164237123420797,0.2266601878846777,0
0.14371491584198187,11.6,21.96904761904762,5.266666666666667,108.16428571428571,0.6877470355731224,0.8311804742388759,0.3455564224413079,0.4599915026200254,0.3939855587422654,0.7594637549059992,0.8147230320699708,0.22836086815678655,0
0.14316796363567388,11.6,22.21904761904762,5.266666666666667,107.91428571428571,0.6877470355731224,0.8292593676814989,0.343001971275697,0.4577226606538895,0.39150514299276457,0.7585032016273107,0.813022351797862,0.2300615484288954,0
0.14249407003653938,11.85,22.21904761904762,5.016666666666667,107.91428571428571,0.7025691699604742,0.8292593676814989,0.3478230484310574,0.46529238535969714,0.40169280592197765,0.7659142688209866,0.8147230320699708,0.23176222870100424,0
0.1419088682375589,11.85,22.469047619047622,5.016666666666667,107.66428571428571,0.7025691699604742,0.8273382611241218,0.3452893020674344,0.4630198157968182,0.3992234559402289,0.7649537155422981,0.813022351797862,0.2334629089731131,0
0.13994866220639074,11.85,22.719047619047622,5.016666666666667,107.41428571428571,0.7025691699604742,0.8254171545667448,0.3427922033197878,0.4607693375920011,0.39677557524600376,0.7639931622636096,0.8113216715257531,0.23516358924522193,0
0.13918620012268065,12.1,22.719047619047622,4.766666666666667,107.41428571428571,0.717391304347826,0.8254171545667448,0.34751094091903717,0.4682144831398562,0.40689983126767054,0.7714042294572854,0.813022351797862,0.23686426951733078,0
0.13879145895897685,12.1,22.969047619047622,4.766666666666667,107.16428571428571,0.717391304347826,0.8234960480093677,0.34503360716952947,0.4659606656580938,0.40446286066295084,0.7704436761785969,0.8113216715257531,0.23856494978943962,0
0.138595050585344,12.1,23.16904761904762,4.766666666666667,106.96428571428572,0.717391304347826,0.8219591627634659,0.3430770269357996,0.4641731744074531,0.40252823672163507,0.769675233555646,0.8099611273080661,0.23992549400712665,0
0.13801562614364385,12.1,23.36904761904762,4.766666666666667,106.76428571428572,0.717391304347826,0.8204222775175645,0.34114251191515066,0.4623993448887675,0.40060669663361725,0.7689067909326952,0.808600583090379,0.2412860382248137,0
0.1378786021916156,12.1,23.619047619047617,4.766666666666667,106.51428571428572,0.717391304347826,0.8185011709601875,0.3387548326889748,0.4602010323281717,0.39822288547875295,0.7679462376540067,0.8068999028182702,0.24298671849692255,0
0.1377135824278646,12.1,23.86904761904762,4.766666666666667,106.26428571428572,0.717391304347826,0.8165800644028104,0.3364003442112927,0.45802352304988503,0.39585886697644257,0.7669856843753182,0.8051992225461613,0.2446873987690314,0
0.13770239128370607,12.1,24.03571428571429,4.766666666666667,106.09761904761905,0.717391304347826,0.8152993266978923,0.33484878434473214,0.456583262207448,0.3942936774879953,0.7663453155228592,0.8040654356980887,0.24582118561710398,0
0.13690067342932669,12.1,24.285714285714292,4.766666666666667,105.84761904761905,0.717391304347826,0.8133782201405153,0.3325480957989791,0.45443977465796287,0.39196187351613454,0.7653847622441707,0.8023647554259798,0.24752186588921282,0
0.13498338863498943,12.1,24.48571428571429,4.766666666666667,105.64761904761905,0.717391304347826,0.8118413348946136,0.3307301835220617,0.45273942093541203,0.39011003839438063,0.7646163196212199,0.8010042112082928,0.24888241010689993,0
0.1348379310534751,12.1,24.73571428571429,4.766666666666667,105.39761904761905,0.717391304347826,0.8099202283372365,0.3284855536164436,0.45063178896031914,0.38781197803221573,0.7636557663425313,0.7993035309361839,0.2505830903790088,0
0.13313198857901318,12.1,24.985714285714288,4.766666666666667,105.14761904761905,0.717391304347826,0.8079991217798596,0.32627118644067793,0.4485436893203883,0.3855322099659911,0.7626952130638428,0.7976028506640751,0.2522837706511176,0
0.1326145149368445,12.1,25.235714285714288,4.766666666666667,104.89761904761905,0.717391304347826,0.8060780152224825,0.3240864740769083,0.4464748517461014,0.3832704192041708,0.7617346597851542,0.7959021703919662,0.25398445092322647,0
0.132555325132162,12.1,25.485714285714284,4.766666666666667,104.64761904761905,0.717391304347826,0.8041569086651054,0.32193082478145196,0.44442501093135117,0.38102629791285375,0.7607741065064657,0.7942014901198574,0.2556851311953353,0
0.13214231282431008,12.1,25.735714285714288,4.766666666666667,104.39761904761905,0.717391304347826,0.8022358021077284,0.3198036624504436,0.44239390642002174,0.3787995452028915,0.7598135532277772,0.7925008098477486,0.25738581146744416,0
0.13162100518383887,12.1,25.985714285714288,4.766666666666667,104.14761904761905,0.717391304347826,0.8003146955503513,0.3177044261065266,0.4403812824956672,0.37658986692465934,0.7588529999490887,0.7908001295756397,0.259086491739553,0
0.13133223366241695,12.1,26.235714285714288,4.766666666666667,103.89761904761905,0.717391304347826,0.7983935889929743,0.31563256940562695,0.4383868880741859,0.3743969754701586,0.7578924466704002,0.7890994493035309,0.26078717201166185,0
0.1303122375463614,12.1,26.48571428571429,4.766666666666667,103.64761904761905,0.717391304347826,0.7964724824355972,0.31358756016290257,0.4364104765993989,0.3722205895821387,0.7569318933917116,0.787398769031422,0.2624878522837707,0
0.12998826803036345,12.1,26.65238095238096,4.766666666666667,103.48095238095237,0.717391304347826,0.7951917447306791,0.312238879331531,0.4351027397260273,0.3707786993203483,0.7562915245392525,0.7862649821833494,0.26362163913184317,0
0.12983342973532644,12.1,26.98571428571429,4.766666666666667,103.14761904761906,0.717391304347826,0.792630269320843,0.30957602339181284,0.4325106382978723,0.3679162401318354,0.7550107868343345,0.7839974084872045,0.26588921282798833,0
0.12967314251613926,12.1,27.152380952380955,4.766666666666667,102.98095238095237,0.717391304347826,0.791349531615925,0.3082615552590076,0.43122613491726763,0.3664955146184659,0.7543704179818755,0.7828636216391317,0.26702299967606086,0
0.12888731767483533,12.1,27.402380952380952,4.766666666666667,102.73095238095239,0.717391304347826,0.7894284250585482,0.3063106503526008,0.4293136219640971,0.3643773405917444,0.753409864703187,0.781162941367023,0.2687236799481697,0
0.12838304874099085,12.1,27.652380952380952,4.766666666666667,102.48095238095237,0.717391304347826,0.787507318501171,0.30438428366075704,0.42741799831791416,0.36227443832777795,0.7524493114244986,0.7794622610949141,0.27042436022027855,0
0.12800036242662488,12.1,27.795238095238098,4.766666666666667,102.33809523809524,0.717391304347826,0.7864095433255269,0.30329434232513725,0.4263422818791946,0.3610795407254517,0.7519004238366764,0.7784904437965662,0.2713961775186265,0
0.12769830050983638,12.266666666666667,27.795238095238098,4.6,102.33809523809524,0.7272727272727273,0.7864095433255269,0.3061927968619993,0.43094939355918027,0.36768123484606446,0.7568411352991271,0.7796242306446388,0.272529964366699,0
0.1276042976851933,12.266666666666667,27.961904761904766,4.6,102.17142857142858,0.7272727272727273,0.7851288056206088,0.3049242424242424,0.42969140950792317,0.36628952285782473,0.7562007664466681,0.7784904437965663,0.2736637512147716,0
0.12645095414668409,12.266666666666667,28.128571428571433,4.6,102.0047619047619,0.7272727272727273,0.783848067915691,0.30366615584109397,0.4284407484407484,0.3649043752044419,0.7555603975942091,0.7773566569484937,0.27479753806284424,0
0.1254758912856616,12.266666666666667,28.378571428571433,4.6,101.7547619047619,0.7272727272727273,0.7819269613583139,0.3017983715072345,0.4265783481680811,0.3628388082291618,0.7545998443155206,0.7756559766763849,0.2764982183349531,0
0.12315543106335969,12.266666666666667,28.5452380952381,4.6,101.58809523809524,0.7272727272727273,0.7806462236533958,0.3005658946385858,0.42534571723426207,0.3614697657607696,0.7539594754630615,0.7745221898283122,0.2776320051830256,0
0.12285610604284211,12.266666666666667,28.711904761904766,4.6,101.42142857142858,0.7272727272727273,0.7793654859484777,0.2993434431468247,0.42412018933937023,0.36010704563013146,0.7533191066106024,0.7733884029802397,0.27876579203109814,0
0.12193726700482697,12.266666666666667,28.961904761904762,4.6,101.17142857142858,0.7272727272727273,0.7774443793911008,0.29752829752829757,0.42229508196721316,0.35807467347406796,0.752358553331914,0.7716877227081309,0.280466472303207,0
0.12103613748011441,12.266666666666667,29.211904761904762,4.6,100.92142857142858,0.7272727272727273,0.7755232728337238,0.2957350324321222,0.4204856151805754,0.3560561536756856,0.7513980000532255,0.7699870424360221,0.2821671525753158,0
0.12060590606298476,12.266666666666667,29.461904761904762,4.6,100.67142857142858,0.7272727272727273,0.7736021662763467,0.2939632545931759,0.4186915887850468,0.3540512684036168,0.7504374467745369,0.7682863621639132,0.2838678328474247,0
0.12017259313458534,12.266666666666667,29.711904761904766,4.6,100.42142857142858,0.7272727272727273,0.7716810597189695,0.2922125801145709,0.4169128059882662,0.35205980420827243,0.7494768934958485,0.7665856818918044,0.2855685131195335,0
0.11942058205758722,12.266666666666667,29.961904761904766,4.6,100.17142857142858,0.7272727272727273,0.7697599531615924,0.2904826341903473,0.41514907332796136,0.3500815519046025,0.7485163402171598,0.7648850016196955,0.28726919339164236,0
0.11925015519087799,12.266666666666667,30.21190476190477,4.6,99.92142857142858,0.7272727272727273,0.7678388466042154,0.2887730508379575,0.4134002006018054,0.34811630645862407,0.7475557869384714,0.7631843213475867,0.2889698736637512,0
0.11846196015379246,12.266666666666667,30.46190476190477,4.6,99.67142857142858,0.7272727272727273,0.7659177400468383,0.2870834726401426,0.41166600079904114,0.3461638668775762,0.7465952336597828,0.7614836410754778,0.29067055393586005,0
0.11761151329272819,12.266666666666667,30.7952380952381,4.6,99.33809523809524,0.7272727272727273,0.7633562646370023,0.28486121862213865,0.4093762415574096,0.3435801942971394,0.7453144959548648,0.7592160673793327,0.2929381276320052,0
