重复序号,有效标志,抽样技术误差标准差,达标事件数,一组方案贝叶斯信息准则,两组方案贝叶斯信息准则,贝叶斯信息准则两组挑战胜出标志,两组切点,两组低BMI组人数,两组高BMI组人数,固定效应_孕周标准化,固定效应_首次BMI标准化,固定效应_首次年龄标准化,固定效应_首次身高标准化,固定效应_首次生产次数,一组第1组_12周0天已达标比例,一组第1组_13周0天已达标比例,一组第1组_25周0天已达标比例,两组第1组_12周0天已达标比例,两组第1组_13周0天已达标比例,两组第1组_25周0天已达标比例,两组第2组_12周0天已达标比例,两组第2组_13周0天已达标比例,两组第2组_25周0天已达标比例,失败信息
155,1,0.0042574129624596896,491,205.82319166633894,210.35296569621096,0,36.43617476,151,16,0.34207801365018253,-0.13290430934324432,-0.08772287176924985,-0.05783248206969158,0.17754112850949844,0.6438973440427209,0.6787610723440626,0.9245253672419171,0.676066453857174,0.7100549733600189,0.935720262654695,0.4147201374089955,0.44841769272041393,0.8111400147325276,
156,1,0.004370938725947014,484,210.94080957595062,216.23207225427132,0,36.43617476,151,16,0.346553735975951,-0.1291483888581892,-0.07542902498789919,-0.04338521706002514,0.17736487833625492,0.6142803078066141,0.6501521827616179,0.9179188938974447,0.6441263133297807,0.6796072917250615,0.9290907354925965,0.3359479839844963,0.36512518421388773,0.7550244690572464,
157,1,0.004205613853524015,476,213.4368858045257,217.50457034347414,0,36.43617476,151,16,0.3490109743181457,-0.1416620275924519,-0.0854547416289034,-0.04322043414492848,0.1828511292709953,0.61377738564832,0.6494691664561734,0.9140403692411473,0.6493022937731932,0.6842611751929362,0.9272249464019467,0.3054360902535382,0.334871538555315,0.7298533944698031,
158,1,0.0046626986331899985,488,208.25767984562063,210.86529865352634,0,36.43617476,151,16,0.33915688509861275,-0.12027061021475827,-0.0806956620753354,-0.03167376458016511,0.18380566205290944,0.63918012903844,0.674319560354412,0.9225221021548894,0.6780616325412608,0.7121179350536969,0.9360531019058994,0.32092861186871946,0.35116428789400067,0.7417992979159739,
159,1,0.004794500335253469,483,209.02600459930454,213.98161270811323,0,36.43617476,151,16,0.3568913951959781,-0.12683752213817312,-0.08986143857453796,-0.039909169985612725,0.19208270452334208,0.6184626994618811,0.6545420117701577,0.9198041229293222,0.6492453456526627,0.6848519624516559,0.931074767508644,0.3393711957119085,0.3692149014621501,0.7601011695439079,
160,1,0.004754342786967052,483,211.91014436196477,218.72003127317254,0,29.756464415,48,119,0.3582297966077855,-0.1201242689179127,-0.09349015675564741,-0.04392465627568194,0.18827488062035755,0.6136396752850042,0.650409351379049,0.9205457761546981,0.7064594170045781,0.7413851587132464,0.9519483970279673,0.5732297033675153,0.6100468829636294,0.9039150889373149,
161,1,0.005272997103338723,480,214.84335677975594,221.48480869871554,0,36.43617476,151,16,0.3528635595151687,-0.12695089386018613,-0.08506811897644437,-0.05202234113642151,0.18333714069191212,0.6215620579176314,0.6561460913654473,0.9106044344585319,0.6516821125026727,0.685506086272804,0.9220263860349042,0.41698957458001196,0.45112333970397683,0.8066307444680194,
162,1,0.006526663383447376,482,213.22459851707382,218.8684313681107,0,36.43617476,151,16,0.361191850663982,-0.13154200478287992,-0.07989698884852307,-0.054834857453502105,0.17232827702778555,0.609704863258005,0.6449371076112963,0.9188514918119057,0.6414201382088125,0.6762581367388623,0.9308165700443023,0.40613393507366863,0.43813632268219405,0.8101138672578174,
163,1,0.004923905902896051,495,203.86759109594405,208.77933464569747,0,36.43617476,151,16,0.35795874350641654,-0.12488989464717211,-0.09563201245399441,-0.057908793582047556,0.18096368421543985,0.6372462770126032,0.6730248668297477,0.9367461509445829,0.6703542708046845,0.7053716179945024,0.9473501772968824,0.42163776452365703,0.45557267805053325,0.8340852593272647,
164,1,0.004859280481526379,485,206.94034867064903,212.80734754919558,0,36.43617476,151,16,0.3660621576837199,-0.15030753456041324,-0.09596135328856552,-0.03646641981150999,0.2041838876784036,0.6177504891431882,0.6546992147733014,0.9225390560170877,0.6461736153136315,0.6825656904654143,0.9325217262147243,0.40817783940974034,0.4430128582911037,0.819740912830759,
165,1,0.005258828844243454,483,211.2670596701101,215.53297899108793,0,36.43617476,151,16,0.3610906754951355,-0.12756760587394922,-0.08446915321708935,-0.03388825187948001,0.18531629719396853,0.617301614296119,0.6533426540686386,0.9220359052292065,0.6501483825103572,0.6855840507826063,0.9337853488218314,0.3368959785010923,0.3674600093611703,0.7630116491267244,
166,1,0.005068932706318419,490,208.3549876429162,211.19925543703556,0,36.43617476,151,16,0.35079589224137,-0.12822334931102322,-0.08831728922590262,-0.046668331184698125,0.18694452286849103,0.6400072837920809,0.6748989623681112,0.9239743540230945,0.6775110865326938,0.7115141950276451,0.9371861430766933,0.33840148280698323,0.36800857502433465,0.7526095884485986,
167,1,0.004575360333634084,484,211.43284099187105,217.48620080745553,0,36.43617476,151,16,0.35352508404719557,-0.12476628994761382,-0.08383900042230924,-0.029901682467470606,0.17947558529977936,0.6221996843155968,0.6578511934656476,0.9254100031920773,0.6487286572187599,0.6839162194106813,0.9348742860949043,0.43302516665715896,0.4669706085089234,0.8326104155017082,
168,1,0.003999778374135083,486,210.37706322081138,215.7937696414137,0,36.43617476,151,16,0.34927779413075116,-0.12814196684180956,-0.0841995171812367,-0.0464640550494189,0.19498918357002795,0.6261009306330867,0.6620342768124957,0.9205823787570677,0.6543611794422011,0.6897179416543554,0.9307505154280878,0.4226746360540843,0.4569316959369462,0.8202975565240138,
169,1,0.005132585171670064,483,212.69598855455004,219.02241177283332,0,29.756464415,48,119,0.35682636325332473,-0.11482685229467274,-0.08409770577750125,-0.0497508794102498,0.1793098043464618,0.6112081749622235,0.6468490605105183,0.91868879564279,0.6954916551854744,0.7299941096504877,0.9489169632917612,0.5673229572962388,0.6028040335970597,0.899645098505265,
170,1,0.004869350487745581,479,212.75703503902244,218.52923007552369,0,29.756464415,48,119,0.35805838773633475,-0.10939424897071667,-0.08257785893472636,-0.04617516862024861,0.16418996090739046,0.5964855250901537,0.6340549073636118,0.9172278053758427,0.7071276085595529,0.7425536403526376,0.9541247601844459,0.5490202972040579,0.5864548590028893,0.8972578188175168,
171,1,0.003972354759364044,479,213.70423136310166,219.2493094514811,0,36.43617476,151,16,0.3458102487983567,-0.12391177105720887,-0.08049567307327961,-0.04640144338064895,0.18129356315239953,0.6134960337677208,0.6489666682227118,0.9137331453569706,0.6409019524162638,0.6757734514477067,0.9239933434596661,0.34177816007585077,0.3735743646820401,0.7610927400500496,
172,1,0.0037373098061193833,483,207.64901201564965,211.85829468208266,0,36.43617476,151,16,0.3553566004115247,-0.13536343124356096,-0.08403133729011814,-0.042456532549951145,0.1899803635591196,0.6173091542261804,0.6543252043574999,0.9229454868894983,0.6493721346773775,0.6857157835330667,0.9340691814671261,0.31872723498174726,0.3497745714473151,0.7552849521313172,
173,1,0.007074644553867542,479,213.96781997662498,218.02944786726414,0,36.999319045,153,14,0.3750065164030852,-0.1234954175291046,-0.08983067779414898,-0.05309310210910075,0.16969791998231484,0.6100047512953315,0.6454145825448819,0.9204482727757894,0.640457921715341,0.6756950436549227,0.9320946042718867,0.33719155002317386,0.36429585541289977,0.7525176349600569,
174,1,0.006914835792524349,487,209.06580210532377,214.46471831651587,0,36.43617476,151,16,0.35773086388337266,-0.12984670776694382,-0.07459882615000245,-0.03474884059124185,0.17207650405871505,0.6304466740066519,0.6661644749434934,0.9189967765915927,0.6617258985774975,0.6966860184447115,0.9301921662654695,0.41323048038846566,0.44752882158658264,0.811221081331557,
175,1,0.00543705254792116,494,204.9831265368515,211.2078023710647,0,36.43617476,151,16,0.3445986259325289,-0.12970050717249373,-0.08673553096970185,-0.04422394663551971,0.1804613082049105,0.6413466038046434,0.6769876269931353,0.9231655489539183,0.672774120153839,0.7075300078272297,0.934017075389738,0.4250195929443621,0.46003895105575854,0.8199601778501929,
176,1,0.0040598378496516305,485,209.34307136835645,213.14017476137752,0,36.43617476,151,16,0.34036848926274904,-0.12555027246860798,-0.0844452379669846,-0.044050886787512046,0.18040843556228764,0.6350661739045501,0.6704235025739316,0.9182174452132569,0.6721353108997353,0.7065799753484168,0.9315365568319979,0.3477197727355785,0.3787623404490769,0.7597672559802071,
177,1,0.005003711245204065,489,208.51722862851292,214.16277763423506,0,36.43617476,151,16,0.35377869373934634,-0.13705962143930958,-0.07705119877663923,-0.03224350736127793,0.1963641028072644,0.6299563856274086,0.6664574978971677,0.9249496701912653,0.6578978661354375,0.6938532847766408,0.9347087781717237,0.40437781137382006,0.43806910371621033,0.8122801473645451,
178,1,0.005818437638832749,484,210.42241222657654,215.12465015194772,0,36.43617476,151,16,0.3371345166043295,-0.12737706861247347,-0.09760554625803503,-0.035490321581720094,0.19156619524195487,0.6290917646567108,0.6642846448444413,0.9104620716103858,0.6601378369284889,0.6947568595251923,0.9223809834133017,0.3467494044967808,0.3765210509437761,0.7494414067836002,
179,1,0.0051323869740704875,491,203.77542128004814,209.40846096684209,0,36.999319045,153,14,0.35253799770001293,-0.1101284617451834,-0.0806885519376941,-0.05715757271109255,0.1643879350325273,0.6257830263313817,0.6615525980824676,0.9315424802428582,0.6548846733656808,0.6901833473869899,0.9415245898592973,0.3771280763447635,0.4083595987573513,0.7979711187433749,
180,1,0.005081048044469212,489,206.54624930547948,212.10983227975618,0,36.43617476,151,16,0.3357181658018323,-0.11262192808747114,-0.0854563418188786,-0.05658701923937276,0.17712442878398138,0.638337227703625,0.6721190069736085,0.9139907906651101,0.67089223081373,0.7038075952619293,0.9262009490222551,0.3741845057235582,0.4057991925606458,0.7700913277857344,
181,1,0.006411972060721453,481,210.64921177447604,216.355183904292,0,36.43617476,151,16,0.3448206319563523,-0.10368067195427147,-0.0844557631858516,-0.03793443728595932,0.19170304564019414,0.6224581989908804,0.6570572821044396,0.9145102444930485,0.6508086303397469,0.6849189485969938,0.9254093052890582,0.397092488535547,0.4288193032442984,0.7925784744198813,
182,1,0.006145580850020206,488,211.44039066535686,215.75644851864052,0,36.43617476,151,16,0.35426553512450015,-0.13131653754132763,-0.08489539133441489,-0.04056338831307967,0.19164466052813672,0.6303303144414435,0.6665310038512755,0.9260172310961188,0.6665241140760187,0.7018108857522252,0.9382831445604466,0.3285705615316685,0.3598051194727667,0.759314911197684,
183,1,0.0044774722116719375,487,210.34016656915466,217.05438287534736,0,29.716817785,44,123,0.34311926968526796,-0.10802823619869201,-0.08755612821205021,-0.05241515221482857,0.1753231539986129,0.6292119162596745,0.6638344323230668,0.9202748861627941,0.798172681723419,0.8262350751480578,0.9718976005199678,0.590060170071132,0.624988532501697,0.9039849923521103,
184,1,0.004516863764945728,483,215.62229092697356,219.09260038584324,0,36.999319045,153,14,0.37093105142978355,-0.1390618862375152,-0.08500671413598915,-0.057268782094963104,0.17111078387012496,0.5975074186446169,0.6348405416626314,0.9271711102154513,0.6333117111142058,0.6703224426081199,0.9396831966553432,0.30090715484567676,0.32881859372861705,0.7455131031550385,
185,1,0.004004019648413858,482,211.71044754885855,216.7985024504033,0,36.43617476,151,16,0.33942378947717855,-0.12340069062175035,-0.08885332827425635,-0.03979486639984032,0.18548348407686863,0.6217426571026131,0.6573799859118395,0.9133216106601052,0.6539226453337966,0.6889353101379305,0.9253818194579091,0.3534260526570497,0.3845401535774621,0.763967131638239,
186,1,0.0057712294272261435,487,207.1266552059921,211.381512965725,0,36.43617476,151,16,0.35801637175261186,-0.13930755932812156,-0.0838328723331901,-0.039208082213275604,0.1961970013269073,0.6384871635772006,0.6733278295312384,0.9284217844176792,0.6728087743672603,0.7067043695719213,0.940074354598179,0.40120931019721323,0.43477829866782713,0.8092570599621359,
187,1,0.004760032862768126,481,211.2301467653655,217.60869234850895,0,36.43617476,151,16,0.3716903222504232,-0.1242013493158456,-0.09231489298481489,-0.02883283057575677,0.1798957550181199,0.6026364212689451,0.639912844645591,0.9293927012639678,0.6281471206182283,0.6650913187892378,0.9381854223903625,0.4238147114048457,0.45885866833532607,0.8438756387380487,
188,1,0.004146139586879506,484,211.543898740085,215.09285751360613,0,36.696902405,152,15,0.3532234922139749,-0.1350405806305936,-0.08621176396822594,-0.04737131471541552,0.17754138185920093,0.6174022966761916,0.6540542507763486,0.9222295503010972,0.6524086512813847,0.6884747878958699,0.9346374839884248,0.31637866276924803,0.345587029608316,0.7465220563723686,
189,1,0.006307553076591414,480,215.00012279810645,220.20710582970912,0,36.43617476,151,16,0.353034339243972,-0.14313344581890597,-0.08276201744804725,-0.03290932724135782,0.1941748115819533,0.6177335439998497,0.6533063020116056,0.913507103017193,0.6482820409161654,0.683156957809362,0.9248607263165979,0.4014019400889973,0.4355429430162533,0.8027494523829213,
190,1,0.006048637971623641,484,212.95363205203716,219.26095357286596,0,29.10103014,28,139,0.3684411936441158,-0.11156520816408483,-0.0929970990584219,-0.050167694501207956,0.1762497443955536,0.6147812587465276,0.6505734816121267,0.9277861052025048,0.7611119166607525,0.792408413025069,0.9708800621782292,0.5863579375416258,0.6223136146496695,0.9167258803316766,
191,1,0.005113380365532609,484,212.03679465734717,218.44126539162153,0,36.43617476,151,16,0.33982142596687503,-0.12034100597259952,-0.09267753237698954,-0.05172635374714275,0.1808702575978951,0.6254164438869205,0.6605163331508128,0.9136423579743206,0.651713938552792,0.6863353793270224,0.9236580810330679,0.43883465228968244,0.47248634459144384,0.8202619739082649,
192,1,0.004154901206261592,484,212.03581241254946,217.0448682024333,0,36.999319045,153,14,0.33880167381077314,-0.12651776089055153,-0.08206252880785546,-0.04214743742146214,0.17060344355253756,0.6213063595545287,0.6566939047445848,0.9167508497072467,0.6532480640951748,0.6881089737627477,0.9287249476896963,0.3463750152183094,0.3761525692940979,0.7580958844820328,
193,1,0.004052372739787377,486,209.5146622408148,215.97911381968993,0,29.716817785,44,123,0.3521255040441507,-0.12444144584595947,-0.08943991663865619,-0.044221715238047125,0.19681670360310383,0.6177248517999608,0.6541514126656757,0.9190429658404324,0.7194501513047761,0.7533164139959493,0.9530872496765508,0.575473083599016,0.612124990972096,0.9017453082218854,
194,1,0.006120869420686915,476,215.2962337247904,222.6014169068808,0,29.716817785,44,123,0.39382686227545477,-0.10520165370637165,-0.11555428045767448,-0.0686526822586237,0.1814990370607881,0.5940911851118943,0.6260339762185436,0.9377065725519474,0.697246026555713,0.7287208012203564,0.971556108549974,0.5609761898558173,0.5924947564733355,0.9227571382464063,
195,1,0.004703159249294314,481,211.29102443110327,215.72370087835384,0,36.43617476,151,16,0.3477420681371329,-0.12650332977187295,-0.09132315348785605,-0.036124354197799115,0.18446967290387128,0.6178029842797371,0.6533486041642739,0.9150108182903004,0.6479876293434764,0.6831459855966301,0.9265427773719119,0.34593757558735255,0.3751033502752917,0.7567552246096978,
196,1,0.004770974459460823,480,214.7363534717981,221.54997398135123,0,36.43617476,151,16,0.3552605227100486,-0.11889057819690478,-0.0798034275666536,-0.036468495353718315,0.1763622510589577,0.6072731492007579,0.6439249950039715,0.9170586449124303,0.6326065136405362,0.6687572206336172,0.9262984427776066,0.4350911940239547,0.4709990115354651,0.8348925032594,
197,1,0.007419949568999994,478,212.10140062281624,218.84552438589344,0,36.43617476,151,16,0.3734879016830007,-0.14331994391330505,-0.08593284179668945,-0.04339815430817044,0.1811548213503546,0.6029397097613642,0.6385967975777729,0.9235051347713874,0.6290803660063716,0.6645288790639741,0.9332717771322901,0.4042884880871507,0.43614402171964795,0.81733709463058,
198,1,0.006247061807634718,480,213.38335037013675,219.34386389782668,0,36.43617476,151,16,0.3776254263894212,-0.13022910214877198,-0.08783075688389995,-0.030903207602490258,0.18525075424739207,0.6012388494097431,0.6382391847007874,0.9248092018703732,0.6310681348911801,0.6675864275273099,0.9352856936473646,0.40400530426303605,0.43869030045788815,0.8266316441094267,
199,1,0.004154458329788324,490,206.9078136342578,212.89312892633774,0,36.43617476,151,16,0.35505955133751105,-0.12512627089609019,-0.08122919417002815,-0.04306631594483205,0.18472900184009405,0.6281029461117842,0.6641555173034184,0.9257800825405054,0.6547108273379783,0.6902708548849732,0.9351372016870054,0.4241667016891201,0.45808888649115875,0.8257222904834534,
200,1,0.0040153739554591615,484,212.29101267895746,218.61840156036317,0,36.43617476,151,16,0.350604572457921,-0.12639388747144137,-0.08467626248609215,-0.042815421605628824,0.17538577936903207,0.6217645803418234,0.6577981646514409,0.9185698839560229,0.6480724849002898,0.683592213411347,0.9281581761480565,0.4205280457703451,0.4548285719142855,0.8188515564700919,
201,1,0.00408472975599688,482,212.18462957639724,216.94004746078588,0,36.43617476,151,16,0.3509570902744567,-0.13007896349440132,-0.09048208099978608,-0.054810147206602766,0.18529006644994178,0.6185814572237789,0.6535021392235112,0.9156971899020567,0.6508412942723523,0.6851332893027445,0.927809776914996,0.32604191440002045,0.3554950351642096,0.7427258804907434,
202,1,0.005879597931682566,485,212.94273042699146,215.0616925970907,0,36.43617476,151,16,0.35657254139998984,-0.12313374248440342,-0.08328557563458237,-0.04195525006337127,0.17851314184255251,0.6209404181731838,0.6562144802385387,0.9207586548521903,0.6609210213442939,0.6956088214594665,0.9354347216451707,0.3117851903617992,0.3387095870647501,0.7296478480600501,
203,1,0.0049424918494229845,491,204.41528786439892,208.69306854043197,0,36.43617476,151,16,0.35495414263301833,-0.10336868421239072,-0.08323863826258006,-0.04785742229705709,0.18596760370899168,0.6373879214703593,0.6728538216064255,0.9302541168942573,0.671636132371452,0.7062405320217356,0.9417153623952591,0.3573299621761223,0.38900344453286717,0.7803912047216475,
204,1,0.004477866902070467,481,212.49146043447328,217.7440655593158,0,36.43617476,151,16,0.3535170458234421,-0.12027627351759168,-0.09677663969185055,-0.05975388804706456,0.19574560242641956,0.6173339510174654,0.6526065612531777,0.9172991196351898,0.6486277118441713,0.6833626456962875,0.9289879384029595,0.3485664284284403,0.3788551552694265,0.7638093949013697,
205,1,0.006472391119391844,488,206.00690031330902,211.8070802550257,0,36.43617476,151,16,0.3486612536480558,-0.1420249096000442,-0.09083912881903602,-0.04363941245583272,0.2064703569779639,0.6384869195169409,0.6726970781446127,0.9198592246051709,0.6673033837750397,0.7007302330747569,0.930312731008671,0.4028208710098371,0.43608159926417034,0.798913775273935,
206,1,0.003728577528139209,487,206.89195149883767,212.16653272677905,0,36.43617476,151,16,0.35443966234606267,-0.13212857836729433,-0.08966681461399442,-0.05000244961378662,0.17784586730729238,0.6270460907734564,0.66386752921323,0.9267444517469225,0.6588389454393895,0.6950247509341873,0.9375873910640653,0.40999398022124456,0.444233492189179,0.8207444291304454,
207,1,0.0037072093054942037,489,206.83126399779553,212.5963603330964,0,36.43617476,151,16,0.3483712063622479,-0.1353335912046954,-0.0856747444441245,-0.036801767799040534,0.19548005970724588,0.6314810481859363,0.6664839293481151,0.925168081021406,0.6631434256790745,0.6973688552464323,0.9362604401842713,0.41664093174406225,0.45053752378335143,0.8183666012999384,
208,1,0.00457894005540554,478,212.55275564521062,218.12130939500491,0,36.43617476,151,16,0.34627903503608626,-0.12543316404728622,-0.09513081838537522,-0.0453774471347018,0.18234667902686688,0.6135447019053233,0.648782334631963,0.9117572858174836,0.6417754673642462,0.6765898858671513,0.9227031834341809,0.34205956527758863,0.3717471119419561,0.7532944291039856,
209,1,0.006108877514973311,484,210.9117510188705,217.97435547843992,0,36.43617476,151,16,0.3356545483817984,-0.13605153151210284,-0.08877423677666411,-0.05249977697879009,0.18908969258528696,0.6266707840644324,0.6597479744222138,0.9112454133576608,0.65143614906461,0.6840068901568523,0.9210832144421853,0.4342598445791419,0.46652156313024784,0.8101149578387354,
210,1,0.005751266224320102,488,211.45219037401318,216.37346796427278,0,36.43617476,151,16,0.34968650932069484,-0.13555364582627158,-0.08727082354571732,-0.057640082570171676,0.16921696072948125,0.6346077889696773,0.6702638139668025,0.9206809560833922,0.664946631802809,0.6997963225254812,0.9313548931885746,0.3985706986604813,0.4327028374188544,0.8028296613642621,
211,1,0.0052812584950597255,487,205.72964749605595,212.6734032176812,0,36.43617476,151,16,0.33987201759471053,-0.12967548219935982,-0.08294496671043813,-0.044107734488963456,0.1849003420064057,0.6447459035297699,0.6779292599960007,0.9229511367492254,0.6693305475294388,0.7018843358293634,0.9319629785129466,0.44698074775995467,0.4800585717482476,0.8249294986668256,
212,1,0.004220732814647823,480,211.40935861801597,215.54747968998333,0,36.43617476,151,16,0.3534784775631361,-0.1314729032688592,-0.08145723273371616,-0.04755830825991948,0.17701770290562055,0.6050363958382005,0.6421360170437395,0.9152891820624518,0.6371862663810443,0.673884081083458,0.9272067322117602,0.32429027479273453,0.3540723703037512,0.7526113231590827,
213,1,0.0063709606804181595,489,208.0919801998934,214.69523712918595,0,36.43617476,151,16,0.35000210629929973,-0.1251399493082303,-0.0841223600539153,-0.04285610018663186,0.17978482328888504,0.6336290735961269,0.669338390821718,0.9212790756286034,0.6568784352290072,0.6921345707845281,0.9297033482418804,0.4281201856607282,0.4619307667228586,0.8199174804406179,
214,1,0.0049370662134267,485,211.3842765545333,216.73304858378464,0,29.760862715000002,49,118,0.34473511517670774,-0.14111977847348636,-0.0857340084221893,-0.04856589190510197,0.18997306372100814,0.6246012526808076,0.6598297541149319,0.9131586832744568,0.7351296460619584,0.7671298549103686,0.9513886663908149,0.5711783801097207,0.6067826096327941,0.8902753706960976,
215,1,0.0038610703234174043,482,212.8866841112774,217.24269675725014,0,29.716817785,44,123,0.3459414391145104,-0.1353680740284066,-0.08365929277105097,-0.038086022356425143,0.1787945950148037,0.6123407417755952,0.6489101760415441,0.9176021435132418,0.7367521208394706,0.7698204626156513,0.958089267396899,0.5621517040501727,0.5989069411900597,0.896749708858597,
216,1,0.005851418013967594,482,214.8757207763752,220.32004508327321,0,36.43617476,151,16,0.3472948304389658,-0.12415992481568372,-0.08396883929648241,-0.03756988156083298,0.1785295188985946,0.6183939072655311,0.6520902816005765,0.9158060639417039,0.6501543664088187,0.6831909995336013,0.9279695195951994,0.3462991150324739,0.37627949035117136,0.7555100064814526,
217,1,0.0049451227222179085,488,209.3817410462554,213.11807158742226,0,36.43617476,151,16,0.335625846762235,-0.13353052032198356,-0.08965910795353392,-0.03482715435528665,0.17853555435222457,0.6349816359019979,0.669793013461596,0.921928849095545,0.6706284420470449,0.7045487129545795,0.9346091267228906,0.33377745624431115,0.36397904752787935,0.7506047590163637,
218,1,0.004623193117234692,481,213.11545577613364,218.3072592160454,0,36.43617476,151,16,0.34254971326370465,-0.13561385029789935,-0.08572758454629416,-0.03446430050952559,0.18300458109017742,0.6227403785481002,0.6583344828640884,0.9108957196745401,0.6517976089433148,0.6868586694420798,0.9219778366664614,0.415889159986607,0.44931529518021834,0.8048433180758116,
219,1,0.0035351715282393365,489,205.7399247881313,210.2820243601421,0,36.43617476,151,16,0.35247148098291786,-0.13655999819888806,-0.08775685402279686,-0.048777284263047005,0.17769999844136392,0.6282992057873152,0.6648675578708884,0.9277001830124632,0.6648604856415308,0.7006594920035162,0.9400511558490908,0.4077627496809374,0.4417398506211501,0.8192557169035095,
220,1,0.00617862387612654,485,208.43785327406925,213.40113153946703,0,36.43617476,151,16,0.36471254424357064,-0.12948953964649282,-0.09555412680570066,-0.040556623998039026,0.1877203951472784,0.6140016175739582,0.6506764787267217,0.9278322068848668,0.6436404268683399,0.6799676653123454,0.9382278168512024,0.3279463043054141,0.3568643213239344,0.7615278003808701,
221,1,0.004380046011049686,494,203.39510117598266,207.32954216981062,0,36.43617476,151,16,0.34453284531047185,-0.13819529735359665,-0.0885703013757588,-0.03413669959751793,0.19130587024616427,0.6469193377494182,0.682385934905462,0.9243461989829215,0.6801959803117942,0.7147824383689659,0.9358683931250311,0.4131891869051537,0.4469574279217695,0.8091700713420686,
222,1,0.004885049920285583,491,206.20954872671234,211.97134420490136,0,36.43617476,151,16,0.3500374602389768,-0.13885304862725775,-0.08585207236909541,-0.059927880231398854,0.18968992064151077,0.6454034725582842,0.6803233492385403,0.9208939731457909,0.673904799471006,0.7079390824881662,0.9308840778755498,0.3954030194863827,0.42958262083350274,0.7962664888006914,
223,1,0.0055519265236286044,485,208.90978821697885,214.51189510502473,0,36.43617476,151,16,0.3688803806177192,-0.1182945229700762,-0.0901844841632667,-0.05951624528185903,0.1768405379172835,0.6250069145574332,0.6605783139518233,0.9291898427469301,0.6559297632703703,0.6909268481587896,0.939865507982757,0.35323362702135236,0.3838063073382636,0.7785015991387833,
224,1,0.004180847205326899,490,205.5576257896673,209.91224980749018,0,36.43617476,151,16,0.35897813361812075,-0.11426186259086284,-0.07776752389025407,-0.046402404868089275,0.17256715701659647,0.6307006566484826,0.6676874336155588,0.9307022375959483,0.6656875416540312,0.7018472547194958,0.9421249216788039,0.3588323043861147,0.39158701309103383,0.790069401111855,
225,1,0.005529091422148772,492,205.90861815995254,211.28289275451533,0,36.43617476,151,16,0.35764060820926835,-0.13562204063056416,-0.08357231450456268,-0.028902387289749625,0.17892184814681839,0.6427937218567933,0.6772888013236216,0.932489198905289,0.6732754481730867,0.7070434862123336,0.9428035842966096,0.41798031132973446,0.45080376723982607,0.8202495444443596,
226,1,0.004416545936778742,489,206.12897205790563,211.229587718831,0,36.43617476,151,16,0.34230259709440186,-0.1234958090489206,-0.08048498654161082,-0.04193436021534023,0.197763041262597,0.64469413400039,0.6794854272961962,0.9208907772375523,0.6744063854697133,0.7082929834963373,0.9313590949113948,0.3489292280153463,0.3811373934958787,0.7620368461087352,
227,1,0.0035442024373706416,491,205.27498048248123,209.542502178449,0,36.43617476,151,16,0.35086145474741715,-0.1262285892198266,-0.08912078262653615,-0.039051959788858205,0.18398203025301416,0.6349731175078869,0.6713555729187115,0.9248039768747742,0.6684827036981671,0.7040705532166447,0.9362935598857881,0.3436282130122025,0.3750346642055136,0.7673263536029455,
228,1,0.005530153043879007,488,210.3120609852238,216.49911132288014,0,36.43617476,151,16,0.34812445694983457,-0.1184583868966606,-0.07825277599060503,-0.04978622614895986,0.1709470056424922,0.6276841271510037,0.6635470942803194,0.9215981501473856,0.6539938622449873,0.6893475187107764,0.9310638347351828,0.43717352338891663,0.4715444171903558,0.8292737164264297,
229,1,0.005653550699842855,484,208.74557393071254,213.08877975571608,0,36.43617476,151,16,0.34946877008347527,-0.14373538642955125,-0.09125575431359739,-0.04375285110845478,0.19767499183852935,0.623990955552879,0.6598083704449891,0.9150226378787172,0.6564427927109215,0.691610936590633,0.9270221787959345,0.31006645113972575,0.3390519594445655,0.7299129646698487,
230,1,0.004707008805572308,483,209.66850093474963,214.8121121584635,0,36.43617476,151,16,0.3463739622660734,-0.11856502406323294,-0.07768498477854267,-0.05447498446554949,0.17565763818782984,0.625465132236304,0.6611464844417867,0.9189275458161731,0.6555283102704484,0.6905315199621549,0.9297718950957755,0.35178788093114927,0.38353173001499397,0.7693001296433536,
231,1,0.006767418090636712,482,211.36097378141395,217.4200581587599,0,36.696902405,152,15,0.3554409845764434,-0.11797194247639564,-0.08176830706351003,-0.05360390685793241,0.18121536878538597,0.6243943804972807,0.6583561495073664,0.9261801624711848,0.6513353502192823,0.6846866694889895,0.9358607161593326,0.3543345839084127,0.38517146302462885,0.772884746276478,
232,1,0.004612413881806899,483,210.04144579087637,216.36771082446728,0,36.43617476,151,16,0.3388877312436604,-0.14104728414247328,-0.09295364598876649,-0.049656891669239527,0.18406002628426457,0.630172359544354,0.6647318291921274,0.9150222860084987,0.6586389236624249,0.6923527420882298,0.9254337721387836,0.4029757998234848,0.43747326292895816,0.8005167189207678,
233,1,0.004038211034822551,491,208.3635429106076,212.92580408114083,0,36.43617476,151,16,0.3428229578488118,-0.11704474498760842,-0.0848691194927124,-0.0400685575437454,0.184670649460824,0.6334026687006679,0.6690823599936846,0.9190895695361626,0.6679793461598992,0.702797690897902,0.9314041985103166,0.36609123308125713,0.3985068467104919,0.7772854284785506,
